"ser_id";"ser_nombre";"ser_fk_empresa"
4911;"CAMBIO DE PATINES ACCESORIOS";1
4912;"M.O. CAMBIO PATINES ";1
4913;"SOPORTE  CAJA INFERIOR";1
4914;"CLOS EMBRAGUE";1
4915;"CAMBIO KIT REPARTICION RETENEDORES Y BOMBA DE AGUA";1
4916;"CAMBIO KIT REPARTICIO Y RETENEDORES ";1
4917;"CAMBIO PORTA ESCOBILLAS ";1
4918;"CAMBIO DE ACEITE 15W40 ELF Y FILTROS ";1
4919;"CAMBION DE BANDAS TRASERAS ";1
4920;"RODAMINTO TRASERO IZQ";1
4921;"ARREGLO CONTROL DE LUCES   ";1
4922;"M.O. CAMBIO BASE DE TERMOSTATO ";1
4923;"M.O. CAMBIO DE AMORTIGUADORES ";1
4924;"CAMBIO RETEN VOLATE";1
4925;"FUGA DE ACEITE  CAJA";1
4926;"BOTA EL CAMBIO EN 1RA";1
4927;"CAMBIO ACEITE CAJA   ";1
4928;"KM REAL 63743";1
4929;"REVISAR PALACAN PARABRISAS";1
4930;"REVISAR RADIO DEJO DE PRENDER";1
4931;"REVISION  FRENOS GENERAL  ";1
4932;"SANTIAGO TORRADO";1
4933;"KM REAL 67443";1
4934;"REVISION PARTE ELECTRICA ";1
4935;"CAMBIO DE LLANTAS ALINE+ BALANCEO CORRECCION CAMBE";1
4936;"KM REAL 134002";1
4937;"CLIENTE INDICA QUE DESPUES CAMBIA LA BOMBA AGUA";1
4938;"REVISAR FUGA ACEITE HIDRAULICO  ";1
4939;"CAMBIO RETENEDORES EJE LEVAS";1
4940;"REVISAR FUGA ENVIAR COTIZACION ";1
4941;"EMPAQUETAR CAJA DIRECCION";1
4942;"CAMBIO KIT CLOSH   ";1
4943;"DESMOTAR TUBO HIDRAULICO PARA REPARAR";1
4944;"CEL 3176644823";1
4945;"ARREGLO TUBO HIDRAULICO";1
4946;"ACEITE 10W40CASTROL SELLADO ";1
4947;"FACT ESTABA PENDIENTE";1
4948;"CORREGIR FALLA   ";1
4949;"CEL 3163366198";1
4950;"SOPORTE  MOTOR ";1
4951;"EL VEHICULO SE CUELGA SUBIENDO";1
4952;"AVISAR AL CLIENTE Q SE DEBE HACER";1
4953;"TIENE UN RUIDO   ";1
4954;"SOLDAR FUNDA ACEITE ";1
4955;"CAMBIO DE ACEITE SHELL 5 W 30 Y FILTROS";1
4956;"CORREGIR FUGA TAPA QUINTA Y CARTER ";1
4957;"CORREGIR FUGA TAPA QUINTA Y EMPAQUETAR  CARTER";1
4958;"CORRECION DE CAMBERS LADO DERECHO  DELANTERO TRASE";1
4959;"REVISAR CASCABELEO ";1
4960;"CAMBER SIN PORTO";2
4961;"CARRO VIENE CON CAJA AIRE ACONDICIONADO, CAJA OLLA";1
4962;"SE HACE REGISTRO EN VIDEO";1
4963;"V·LVULA DE LUJO";2
4964;"CAJA DE DIRRECION INSTALADA";1
4965;"KM 190018";1
4966;"CAMBIO DE REFRIGERANTE CON M.O ";1
4967;"CORRECCION DE CAMBER DELANTERO";1
4968;"CAMBIO CORREA TRASMISION";1
4969;"PAGO ACEITE FACTURA ANTERIOR DEL 16/08/2023";1
4970;"M.O TERMOSTATO";1
4971;"CAMBIO DE ACEITE MOBIL 20W50    ";2
4972;"M,O CAMBIO DE DISCOS";1
4973;"CAMBIO CORREA HIDRAULICA ";1
4974;"CAMBIO DE ACEITE 7/4 20W50 MOBIL";2
4975;"M.O CAMBIO KIT CLOSH ";1
4976;"M,O CAMBIO CLOSH ";1
4977;"M.O CAMBIO KIT  CLOSH ";1
4978;"M,O CAMBIO CORREA DE ACCESORIOS ";1
4979;"M.O ARRANQUE ";1
4980;"CAMBIO DE RADIADOR POR GARANTIA ";1
4981;"SUENA MORDAZA FRENOS";1
4982;"FUGA ACEITE FILTRO ACEITE";1
4983;"CEL 3153101381 CARLOS FONSECA LLAMAR RECOGERLO";1
4984;"M.O CAMBIO AMORTIGUADORES DELANT Y TRASEROS";1
4985;"CLIENTE PIDE REPUESTOS PARA LLEVAR CARRO NO ESTABA";1
4986;"REVISION ACELERACION ";1
4987;"SE PRENDE TESTIGO AIRBAG ";1
4988;"3172679958 JAIR VILLANUEVA";1
4989;"HACER UNA REVISION GENERAL";1
4990;"KM REAL 159522";1
4991;"AJUSTE DE CINTURA";1
4992;"CAMBIO DE ACEITE 10W30 SELLADO";2
4993;" ACEITE CAJA    ";1
4994;"BALANCEO DE 2 LLANTAS";2
4995;"CAMBIO DE ACEITE 5W20 MOTORCRAFT";2
4996;"RECTIFICACION DOS ROSCAS TORNILLOS DE BOBINAS";1
4997;"ARREGLO CONTROL ELEVA VIDRIOS ";1
4998;"CAMBIO KIT ACCESORIOS ";1
4999;"CAMBIO TORNILLOS PROTECTOR ";1
5000;"AJUSTE SUPENSION ";1
5001;"MANTENIMIENTO FRENOS DELANTEROS";2
5002;"M.O BAJAR Y MONTAR CULATA ";1
5003;"REVISION LUCES COCUYOS ";1
5004;"REVISION CORTO FUSIBLE ";1
5005;"M.O CAMBIO BOBINA ";1
5006;"CAMBIO GUARDAPOLVOS AMORTIGUADORES ";1
5007;"SE APAGA CUANDO DA DIRECCION ";1
5008;"REVISAR FUGAS DE REFRIGERANTE ";1
5009;"REVISAR TEMPERA ";1
5010;"REVISAR CLOSH  ";1
5011;"REVICION FRENOS GENERAL ";1
5012;"REVISAR AMORTIGUADOR CAPO ";1
5013;"LLEGA EN GRUA , PARECE ALTERNADOR";1
5014;"CEL 3102845411 ELIZABETH SANCHEZ";1
5015;"CAMBIO DIRECCION HIDRAULICA";1
5016;"M.O CAMBIOS DISCOS PASTILLAS Y GRADUACION FRENOS";1
5017;"CAMBIO DE REGULADOR ALTERNADOR";1
5018;"CONSUMO LIQUIDO REFRIGERANTE";1
5019;"DESAJUSTADO EL RADIADOR";1
5020;"3107427434 DANIEL PARDO";1
5021;"DIAGNOSTICO MOTOR REVISAR ";1
5022;"REVISAR BOMBA AGUA SE CAMBIO EN EL ANTERIOR";1
5023;"NO TIENE PASTILLAS - NO TIENE BUJIAS";1
5024;"KM REAL 90755";1
5025;"AJUSTE  Y TORNILLO PROTECTOR  ";1
5026;"AJUSTE Y JUEGO TORNILLOS PROTECTOR";1
5027;"REPARAR MOTOR ";1
5028;"KIA SOUL MODELO 2013";1
5029;"GARANTIA SHELBY";1
5030;"BAJAR Y MONTAR COMPRESOR Y CARGAR AIRE ACOND";1
5031;"ALINEACION DOBLE CARRO PESADO";2
5032;"CAMBIO ACEITE MOTORCRAFT 10W30 DIESEL";2
5033;"REVISION Y GRADIACION GENERAL FRENOS";1
5034;"CAMBER SIN PORTO OBSEQUIO";2
5035;"MONTAJE 5 LLANTAS";2
5036;"KM REAL 40587";1
5037;"M.O GARANTIA  ";1
5038;"CAMBIO DE ACEITE ELF 20W50";2
5039;"VIENE DESPUES";1
5040;"ALINEACION CAMIONETA";2
5041;"RECTIFICACION 3 RINES";2
5042;"EMPAQUE CULATIN ";1
5043;"PRENSA PARA TIJERAS";2
5044;"MANO DE OBRA MONTAJE DE TIJERAS";2
5045;"MANO DE OBRA CAMBIO RADIADOR, TERMOSTATO Y BASE TE";1
5046;"CAMBIO BOMBA DE AGUA X GARANTIA";1
5047;"SIN GARANTIA KIT REPARTICION";1
5048;"CLIENTE NO AUTORIZA  ";1
5049;"MANO DE OBRA      ";2
5050;"FALLO AL PRENDER PATINA EL ARRANQUE";1
5051;"ALEXANDER ";1
5052;"SE RECALENTO EL VEHICULO";1
5053;"ALEXANDER 3134028479";1
5054;"SE SINCRONIZA VEHICULO, VEHICULO EN BUEN ESTADO ";1
5055;"NO SE REQUIERE CAMBIO FILTRO GASOLINA";1
5056;"CAMBIO ACEITE ELF 10W40 SELLADO";2
5057;"REVISAR ELECTRICO   ";1
5058;"CAMBIO DE TIJERA   ";1
5059;"CAMBIO DE MU—ECOS DELANTEROS ";1
5060;"AJUSTE DE CAMBER";2
5061;"ALINEAR    ";1
5062;"KM 98924 REAL ";1
5063;"MANO DE OBRA TIJERA Y PASADORES";1
5064;"CAMBIO ACEITE MOBIL 2OW50";2
5065;"M.O CAMBIO SENSOR ";1
5066;"AJUSTAR PROTECTOR   ";1
5067;"RODAMIENTO IZQUIERO TRASERO";1
5068;" CAMBIO DE ACEITE 10 W 40 CASTROL Y FILTROS";1
5069;"REVISAR CONTROL DE LUCES";1
5070;"JUEGO AMORTIGUADORES TRASEROS  ";1
5071;"CAMBIO  MANO DE OBRA  ";1
5072;"CEPILLADA VOLANTE";1
5073;"TIENE FALLO TERMOSTATO";1
5074;"LO CAMBIO HACE UN MES ";1
5075;"CORREGIR FALLA ELECTRONICA TERMOSTATO";1
5076;"SCANER VEHICULO";1
5077;"HABLA CON DON HUGO 1.800.000 ";1
5078;"CLIENTE TRAE REPUESTOS ";1
5079;"M.O CAMBIO KIT REPARTICION+BOMBA AGUA Y KIT ACCES";1
5080;"CAMBIO DE RADIADOR Y TERMOSTATO";1
5081;"M.O BAJAR TRANSFER Y ENFRIADOR ACEITE ";1
5082;"CEL  NUEVO 3142862331";1
5083;"LAVADO BITACORA";1
5084;"CEL  3103304113 EVERTH";1
5085;"LAVADO AVITACURO";1
5086;"SE LE SIENTE LA FUERZA PERO AL MOMENTO NO DESBOCA";1
5087;"SE DEBE LLAMAR PARA LOS REPUESTOS LISTA ";1
5088;"CLAVE 22233CANDADO";1
5089;"DESMONTE LLANTAS ";1
5090;"KM 267827 REAL";1
5091;"REVISION SOPORTE AMORTIGUADORES ";1
5092;"KM REAL 81600 ";1
5093;"CUERPO ADMISION Y ACELERACION COMPLETO ";1
5094;"REVISAR Y CORREGIR CORTO";1
5095;"CORREGIR FALLA AIRE ACONDICINADO SOLDAR MASAS MOTO";1
5096;"M.O REPARAR MOTOR ";1
5097;"SE LE INFORMA AL CLIENTE QUE SE DEBE CAMBIAR KIT A";1
5098;"SE LE RECOMIENDA AL CLIENTE CAMBIAR BOMBA";1
5099;"SE GENERA UN COBRO ADICIONAL DEL 6 % POR TARJETA C";1
5100;"CAMBIO TUBO Y MANGUERAS";1
5101;"MANO OBRA";2
5102;"PERDIDA DE FUERZA SUBIENDO";1
5103;"CAMBIO CILINDROS";2
5104;"REPARAR CAJA DIRECCION";2
5105;"RECTIFICADORA CEPILLADO Y PRUEBA HIDROSTICA";1
5106;"DON HUGO LO DEJA EN 650.000";1
5107;"M.O CAMBIO DE MUÒECOS Y AJUSTE SUSPENSION";1
5108;"MANGUERA PURGA";1
5109;"QUITAR COMPUTADOR GAS";1
5110;"PONER PIN DE INYECTOR";1
5111;"REVISAR TAPA QUINTA";1
5112;"KM REAL 61500 LE BAJARON KM EN TACOMETRO DUE—O ANT";1
5113;"SINCRONIZACION MOTOR SIN BUJIAS  ";1
5114;"M.O CAMBIO BAJAR CAJA Y CARTER";1
5115;"SOPORTE DE CAJA  ";2
5116;"AJUSTE D FRENOS";2
5117;"REVISAR ELECTRICO, AL PRENDER LUCES SE BAJA INTENS";1
5118;"LLAMAR AL CLIENTE PARA DIAGNOSTICO ELECTRICO";1
5119;"REVISION PARA INSTALACION DE GAS ";1
5120;"CAMBIO DE ACEITE CASTROL 10W40 6/4";2
5121;"ARREGLO ARRANQUE Y AUTOMATICO";1
5122;"CORREGIR FALLA ENCENDIDO";1
5123;"ARREGLO TUBO CON ABRAZADERAS";1
5124;"COTIZACION LATONERIA ";1
5125;"REVISION FRENOS GENERAL MANTENIMIENTO ";1
5126;"INSTALACION MANGUERA GASOLINA ";1
5127;"CAMBIO DE ACEITE MOBIL 20W50 SELLADO 4/4";2
5128;"REVISAR BOMBA AGUA , NO SE CAMBIO EN EL ANTERIOR";1
5129;"CAMBIO SENSOR DE REVERSA POR GARANTIA ";1
5130;"PURGA DE SISTEMA DE FRENOS";2
5131;"PURGAR LIQUIDO DE FRENOS";2
5132;"REVISION CONTROL DE CAMBIAS";1
5133;"CEL 3124684268 EDUARDO BARBOSA";1
5134;"SE DEJAN PAGAS LAS PASTILLAS, AUN AGUANTABAN ";1
5135;"CAMBIO EMPAQUE TAPA VALVULAS";1
5136;"REVISAR AIRE SUSPENSION NO ESTA FUNCIONANDO";1
5137;"CLIENTE  TRAE REPUESTOS";1
5138;"SE CAMBIAN PASTILLAS POR GARANTIA";1
5139;"SE BAJA EL AGUA ";1
5140;"CAMBIO RESISTENCIA   ";1
5141;"DIAGNOSTICO DUSTER CONCESIONARIO";1
5142;"REVISAR COPELAS, RODAMIENTOS, GUARDAPOLVOS";1
5143;"EN LE ANTERIOR CAMBIO BOMBA AGUA";1
5144;"CUANDO EL CARRO ESTA FRIO , SE PRENDE Y SE APAGA";1
5145;"NO DESBOCA  ";1
5146;"PINTAR BOMPER DELANTERO Y TRASERO";1
5147;"GUARDABARRO DERECHO";1
5148;"QUINTA PUERTA";1
5149;"POLICHAR TODO EL VEHICULO";1
5150;"COSTADO IZQUIERDO TRASERO";1
5151;"RECTIFICACION DE 1 RIN";2
5152;"RECTIFICACION 2 RINES";2
5153;"CAMBIO DE CORREA DE REPARTICION CON BOMBA DE AGUA";2
5154;"M.O. FALLO TEMPERATURA ";1
5155;"CUADRA CON DON HUGO ";1
5156;"CAMBIO DE ACEITE CASTROL 10W40 5/4";2
5157;"KM REAL 75193";1
5158;"LLEVAR EL VEHICULO A PROBARLO ";1
5159;"CAMBIO DE DEPOSITO RECUPERADOR";1
5160;"REVISION GRADUACION FRENOS TRASEROS";1
5161;"M.O. CAMBIO DE PASTILLAS ";1
5162;"M.O CAMBIO BOMBA Y DAMPER";1
5163;"REVISAR Y CORRECION FALLA MOTOR";1
5164;"ACEITE 10 W 40 ELF Y FILTRO ACEITE, AIRE Y F.AC   ";1
5165;"ACEITE 10 W 40 ELF Y FILTRO ACEITE, AIRE ";1
5166;"CAMBIO GUAYA FRENO MANO";1
5167;"DOS CUARTOS DE ACEITE ELF 10 W 40 ";1
5168;"REVISAR FUGA SISTEMA REFRIGERACION";1
5169;"CORRECION FALLA BOMBA COMBUSTIBLE ";1
5170;"RECTIFICAR DOS ROSCAS  ";1
5171;"AJUSTE CAMBER";2
5172;"CORRECCION DE ANGULOS TRASEROS";2
5173;"RECTIFICACION DE 2 RINES";2
5174;"PINTADA Y POLICHADA";1
5175;"CAMBIO DE DOS LLANTAS";1
5176;"RECTIFICACION DOS RINES";1
5177;"MANO DE OBRA TUBO Y TERMOSTATO";1
5178;"INFORMA Q CAMBIO BOMBA CAMBIO ANTERIOR";1
5179;"CAMBIO TIJERA   ";1
5180;"EMPAQUETADA CAJA DIRECCION";1
5181;"ABRAZADERAS";2
5182;"3 CAMBER";2
5183;"CAMBIO EMPAQUE TAPA VALVULAS ";1
5184;"MONTAJE DE BASE DE AMORTIGUADOR";2
5185;"CAMBIO TIJERA DERECHA ";1
5186;"REVISAR CONTROL CAMBIOS ";1
5187;"CAMBIO GUARDAPOLVO EJE IZQ";1
5188;"RETENEDOR CAJA LADO DERECHO ";1
5189;"PONER TORNILLOS PROTECTOR ";1
5190;"M.O ARREGLO ALTERNADOR ";1
5191;"M.O BAJAR MOTOR Y CAJA";1
5192;"DESPINCHAR PARCHE GRANDE";2
5193;"AJUSTE EN CAMBER";2
5194;"CAMBIO DE ACEITE MOBIL 10 W 30 Y FILTROS";1
5195;"KM REAL 299575";1
5196;"CAMBIO DE ACEITE 20W50 5/4 ";2
5197;"ADITIVO SIMONIZ";2
5198;"BAJAR Y MOTAR ALTERNADOR";1
5199;"2 MONTAJES CON RECTIFICACIÛN DE RIN";2
5200;"KM REAL 230800";1
5201;" BATERIA 850 AMP";1
5202;"RESISTENCIA MOTOVENTILADOR";1
5203;"M.O CAMBIO EMPAQUE CULATIN";1
5204;"M.O CAMBIO TERMOSTATO Y BASE";1
5205;"M.O CAMBIO DE COPELAS";1
5206;"LO DEJO EN 800.000 DON HUGO";1
5207;"NO SE CAMBIA AIRE";1
5208;"NO SE CAMBIA FILTRO AIRE ";1
5209;"MANO DE OBRA MONTAR 2 TIJERAS ";2
5210;"CORRECCIÛN DE CAMBER 2 GRADOS ";2
5211;"KM REAL  86930";1
5212;"CAMBIO DE RETENEDOR   ";1
5213;"LAVADO TARRO RECUPERADOR, CAMBIO REFRIGERANTE";1
5214;"RECTIFICACION 4 RINES";2
5215;"CUATRO RINES Y 4 LLANTAS";1
5216;"CREDITO 30 DIAS";1
5217;"CLIENTE NO AUTORIZA BOMBA AGUA";1
5218;"TAPON CARTER Y RECTIFICAR ROSCA ";1
5219;"REVISION DE FRENOS Y CAMBIO DE PASTILLAS FRENOS ";1
5220;"MANTENIMIENTO MORDAZAS Y BANDAS";2
5221;"BANCO DE PRUEBA TRASERO";2
5222;"1 MONTAJE";2
5223;"DUSTER 2.0 ";1
5224;"RECTIFICAICON DE DISCOS";2
5225;"DESPINCHADA   ";2
5226;"RECTIFICACION 1 RIN";2
5227;"CAMBIO DE ACEITE      ";2
5228;"CAMBIO TERMOSTATO TURBO ";1
5229;"CAMBIO PASTILLAS DE FRENOS INCOLBEST";1
5230;"CAMBIO CAMPANAS COMPLETAS";1
5231;"M.O CAMBIO BOMBA DE AGUA ";1
5232;"JUEGO TORNILOS PROTECTOR";1
5233;"CAMBIO DE AMORTIGUADORES DELA Y TRASEROS";1
5234;"SE REVOLUCIONA   ";1
5235;"CAMBIO FILTRO COMBUSTIBLE ";1
5236;"BANCO DE PRUEBA DELANTERO";2
5237;"SE CAMBIA LA FACTURA A NOMBRE CLIENTE ";1
5238;"SOLDAR TEMPLETE";2
5239;"CORREGIR MASAS Y CORTO";1
5240;"CUADRAR PROTECTOR TORNILLOS NUEVOS";1
5241;"ARREGLO PROTECTOR CON TORNILLOS Y EXTRACCION DE TO";1
5242;"2 MONTAJES DE LLANTA";2
5243;"CAMBIO SENSOR PRESION DE ACEITE ";1
5244;"ALINEACIÛN DOBLE Y BALANCEO DE 2 LLANTAS";2
5245;"M.O CAMBIO BRAZO Y GRADUACION FRENOS ";1
5246;"REVISION GRADUACION FRENOS  ";1
5247;"SE ESTA EMULSIONANDO EL REFRIGERANTE";1
5248;"PRENDE TESTIGO CORRIENTE";1
5249;"CLIENTE INFORMA QUE CAMBIO BOMBA AGUA";1
5250;"KM 111704";1
5251;"CORRECCION CONVERGENCIA TRASERA";2
5252;"SACAR ESPARRAGO DUSTER ";1
5253;"TOTAL 1690000";1
5254;"REVISAR SUBIDA TEMPERATURA";1
5255;"SE BAJO EL REFRIGERANTE ";1
5256;"SE CAMBIA BOMBA AGUA GARANTIA";1
5257;"REVISIÛN DE VIAJE";2
5258;"QUITAR PERNOS DE SEGURIDAD";2
5259;"CAMBIA BOMBA EN EL CAMBIO ANTERIOR";1
5260;"MANO DE OBRA REPARACIÛN TRASERA";2
5261;"DESPINCHAR LLANTA TRASERA DERECHA ";1
5262;"RECTIFICACION DE VOLANTE";2
5263;"ARREGLO EJES ";1
5264;"REVISAR FUGA DE ACEITE  ";1
5265;"REVISAR CORREAS ";1
5266;"RESETEAR SISTEMA INYECCION ";1
5267;"REQUINTAR LLANTAS";2
5268;"MANO DE OBRA CAMBIO AXIALES Y MU—ECOS";1
5269;"CAMBIO ALTERNADOR   ";1
5270;"IVA ";2
5271;"CAMBER Y CASTER DERECHO";2
5272;"COMBO VIAJERO";2
5273;"COMBO DE VIAJE";2
5274;"REVISAR  MOTOR";1
5275;"CAMBIO DE RODAMIENTO TRASERO IZQ";1
5276;"MANO DE OBRA CAMBIO ENFRIADOR";1
5277;"M.O CAMBIO EMPAQUETADURA TAPAVALVULAS";1
5278;"DESCUENTO 170.000 ACEITE ANTERIOR ";1
5279;"LLANTAS DE SEGUNDA";1
5280;"REVISAR EL SISTEMA ELECTRICO";1
5281;"KM REAL 79760";1
5282;"M.O CASQUETEAR MOTOR";1
5283;"CAMBIO RODAMIENTOS DELANTEROS";1
5284;"REVISAR RUIDO CERCA A LA CORREA  REPARTICION";1
5285;"SE DEBE MANEJAR FACTURA ELECTRONICA ";1
5286;"REVISAR FALLA MOTOR BAJAR Y MONTAR CULATA";1
5287;"M.O CAMBIO RODAMIENTOS";1
5288;"GRASA ";1
5289;"M.O CAMBIO RODAMIENTOS Y GRASA";1
5290;"BOBINA 2DA";1
5291;"TORNO";2
5292;"REVISAR RUIDO SUSPENSION GENERAL ";1
5293;"ENVIAR ANTES COTIZACION";1
5294;"SINCRONIZACION SIN BUJIAS  ";1
5295;"REVISAR CABALGANDO MUCHO MOTOR";1
5296;"REVISAR CLOSH, SI ES CLOSH NO SE CAMBIA";1
5297;"SI ES GUAYA SI ";1
5298;"CAMBIO ACEITE ELF 5W40";2
5299;"AJUSTE DE 4 CAMBERES";2
5300;"REVISION DE CAJA VELOCIDADES";1
5301;"CAMBIAR EL BOMBILLO DELANTERO IZQ DE BAJA LO TRAE ";1
5302;"TIEMPO DE MANTENIMIENTO 4 DIAS";1
5303;"VENTA DE 4 LLANTAS CON MONTAJE";2
5304;"REVISAR RUIDO BOMBA";1
5305;"CAMBIO SOPORTE Y GUAYA";1
5306;"TIENE FUGA EN RETENEDORES";1
5307;"KM REAL 67500";1
5308;"CLIENTE INFORMA Q NO CAMBIA CORREA AUN,DON HUGO SO";1
5309;"SE LE EXPLICO EL RIESGO DE Q LA CORREA ESTE LLENA ";1
5310;"CAMBIO  LIQUIDO FRENOS";1
5311;"AJUSTE DE AXIAL";2
5312;"REVISAR RUIDO DELANTERO IZQUIERDO";1
5313;"ABONO 90.000";1
5314;"KM 122270 REAL";1
5315;"PAGA 4.500.000 CAJA Y CLOSH ";1
5316;"PENDIENTE SINCRONIZACION BUJIAS, Y ACEITES ";1
5317;"KM 189112 REAL";1
5318;"M.O BAJAR Y MONTAR CAJA   ";1
5319;"PINTURA     ";1
5320;"M.O CAMBIO GUARDAPOLVOS";1
5321;"REVISION DE FRENOS GENERAL ";1
5322;"CAMBIO DE ACEITE CAJA VELOCIDADES ";1
5323;"REVISION 10.000 KM ";1
5324;"M.O CAMBIO MANGUERAS Y RETENEDORES";1
5325;"M.O CAMBIO MU—ECOS Y COPELAS";1
5326;"SE DA UN CAMBIO DE ACEITE COMPLETO POR CHATARRA DE";1
5327;"SE HIZO MANTENIMIENTO EN DICIEMBRE";1
5328;"TAPA VALVULAS DE LUJO";2
5329;"M.O CORREGIR FUGA ACEITE";1
5330;"REVISAR LA BOMBA AGUA";1
5331;"RETENEDORES EJE LEVAS Y CIGUE—AL";1
5332;"M.O CAMBIO AMORTIGUADORES   ";1
5333;"M.O CAMBIO CORREAS";1
5334;"VEHICULO LLEGA EN GRUA NO PRENDE";1
5335;"CAMBIO TUBO CALEFACTOR Y BASE TERMOSTATO";1
5336;"1/4 DE ACEITE ELF";1
5337;"1/4 DE ACEITE 10 W 40  ELF";1
5338;"REPARADA CAJA DIRECCION";1
5339;"1/4 DE REFRIGERANTE";2
5340;"CAMBIO RADIADOR GARANTIA";1
5341;"BAJAR Y MONTAR CAJA DIRECCION ";1
5342;"REPARA CAJA DIRECCION";1
5343;"CAMBIAR ROTULA";1
5344;"REVISAR ENCENDIDO MOTOR ";1
5345;"CORREGIR MAL INSTALACION GPS";1
5346;" SE ARREGLO RADIADOR X GARANTIA";1
5347;"FINALIZA EL 24 DE MAYO ";1
5348;"MANO DE OBRA ALINEAR VOLANTE";2
5349;"KM REAL 93400";1
5350;"CAMBIO DE VALVULAS ";1
5351;"GARANTIA RADIADOR  ";1
5352;"REVISION DE LLANTAS ";1
5353;"TARRO RECUPERADOR DE SGUNDA ";1
5354;"RECTIFICACION CULATA ";1
5355;"NO SE CAMBIA BOMBA DE AGUA ";1
5356;"LLEGO EN GRUA ACCIDENTE ";1
5357;"ENVIAR CERTIFICADO DE INGRESO Y SALIDA ANTERIOR";1
5358;"PINES DE INYECTORES";1
5359;"DESPINCHE DE 2 LLANTAS";2
5360;"VALVULINA  ";2
5361;"DON HUGO ENTREGA SIN COBRO , GARANTIA ";1
5362;"REVISAR SOPORTE INFERIOR CAJA ";1
5363;"SE HACE CAMBIO DE DAMPER Y CORREA DE ACCESORIOS YA";1
5364;"PENDIENTE CAMBIO EL CLOSH . IGUAL SE CANCELO ";1
5365;"CAMBIO FILTRO DE COMBUSTIBLE ";1
5366;"RECTIFICACION Y CAMBIO TAPON CARTER ";1
5367;"M.O CAMBIO EMPAQUE TAPA VALVULAS ";1
5368;"CAMBIO DE COPELAS Y RODAMIENTOS";1
5369;"CAMBIO DE CILINDRO DE FRENO DERECHO";1
5370;"CAMBIO SOPORTE INFERIOR CAJA ";1
5371;"TAMAYO";1
5372;"REVISAR BOMBILLO LUZ DE FREENO  ";1
5373;"CAMBIO ACEITE 20W50 ELF Y FILTROS";1
5374;"MANTENIMIENTO PACHAS GAS, GASOLINA";1
5375;"DESMONTE  Y MONTE TAPICERIA PUERTA ARREGLO MANDO E";1
5376;" ACEITE 10 W 40 CASTROL1/4";1
5377;"ARREGLO MASA TEMPERATURA TABLERO ";1
5378;"CAMBIO DE GUAYA CLOSH ";1
5379;"SERVICIO HECHO  EL 27  DE MARZO ";1
5380;"CAMBIO DE ACEITE KIXX 5W30";2
5381;"VIENE EL LUNES";1
5382;"CAMBIO ACEITE MOTORCRAFT 5W30";2
5383;"CORRECCION DOS CAMBER ";1
5384;"SE HIZO EL 13/04/2024";1
5385;"VALVULAS   ";2
5386;"PUNTILLA CAPO Y PUERTA CONDUCTYOR ";1
5387;"FILTRO AIRE MOTOR ";1
5388;"MAZDA 323";1
5389;"CAMBIO DISCOS GARANTIA";1
5390;"REVISAR RUIDO PROTECTOR ";1
5391;"RETENEDORES,RODAMIENTOS,BOCIN,SEPARADORES";1
5392;"RUIDO EN LA CABRILLA";1
5393;"1/4 DE ACEITE 10 W 40 ELF ";1
5394;"NO SE HACE TRABAJO";1
5395;"M.O DESMOTAR Y MONTAR CAJA DIRECCION ";1
5396;"M.O REVISION RUEDA TRASERA";1
5397;"KM REAL  148525";1
5398;"CAMBIO LLANTAS DELANTERAS ";1
5399;"REVISION DE SUSPENSION DELANTERA";1
5400;"CAMBIO DE PASTILLLAS TRASERAS";1
5401;"CAMBIO DE RADIADOR CALEFACCION";1
5402;"CAMBIO DE ACEITE DE VLA TRANSMISION";1
5403;"CAMBIO DEL ACEITE HIDRAULICO";1
5404;"SILLETERIA  COMPLETA ";1
5405;"CAMBIO CAJA DIRECCION,CAMBIO KIT ACCESORIOS";1
5406;"KM REAL 126882";1
5407;"SENSOR DE OXIGENO POSTERIOR INSTALADO";1
5408;"RECTIFICACION DE CAMPANAS";2
5409;"TRANSFER   15V";1
5410;"CAMBIO DE ACEITE 5W30";1
5411;"RETENEDOR TRANSFER";1
5412;"MANO DE OBRA RETENEDOR";1
5413;"KM REAL 418500";1
5414;"CAMBIO DE DEPOSITO DE AGUA";1
5415;"CAMBIO ACEITE DE CAJA  ";1
5416;"KM REAL  91000";1
5417;"REVISAR MOTOVENTILADORES";1
5418;"REVISAR AIRE ACONDIONADO";1
5419;"UN A—O DE GARANTIA";1
5420;"REVISAR   SUSPENSION";1
5421;"ARREGLO FALLA ELECTRICA";1
5422;"3102850945 HORACIO RAMIREZ";1
5423;"3209087216";1
5424;"3209087216 WILSON";1
5425;"CORREGIR FUGA REFRIGERANTE CON MANGUERAS";1
5426;"CAMBIO DE CORREA Y BOMBA DE AGUA";1
5427;"UN CUARTO DE ACEITE CASTROL";1
5428;"CORRECCION ANGULOS LADO IZQUIERDO ";2
5429;"NO PRENDER EL VEHICULO HASTA EL DIA NDE MA—ANA PAR";1
5430;"MAS IVA ";1
5431;"FUGA DE AGUA EN LAS MANGUERAS DEL FILTRO DEL FILTR";1
5432;"DE ACEITE Y EL VULVO";1
5433;"REVISAR SELLOS VALVULAS";1
5434;"GARANTIA FUGA AGUA POR ABRAZADERAS PULPO ";1
5435;"PRENSA PARA BUJES PRADO";2
