"pr_id";"pr_fk_marca";"pr_nombre";"pr_cantidad";"pr_codigo";"pr_activos";"pr_salida";"pr_valor";"pr_adquisicion";"pr_fk_empresa"
2346;10;"FILTRO DUSTER 152095084R";0;"0";0;0;0.0;0.0;1
2347;10;"FILTRO AIRE 165466859R";0;"0";0;0;0.0;0.0;1
2348;10;"VARIOS";0;"PRE2024";0;0;0.0;0.0;2
2349;10;"RETEN DAMPER";0;"0";0;0;0.0;0.0;1
2350;10;"EMPAQUETADURA TAPA VALVULAS  ";0;"0";0;0;0.0;0.0;1
2351;10;"BUJES CENTRALES   ";0;"0";0;0;0.0;0.0;1
2352;10;"ABRAZADERAS CAJA DIRECCION ";0;"0";0;0;0.0;0.0;1
2353;10;"REPARACION INSTALACION";0;"0";0;0;0.0;0.0;1
2354;10;"ARERGLO ARRANQUE";0;"0";0;0;0.0;0.0;1
2355;10;"PACHA SENSORES";0;"0";0;0;0.0;0.0;1
2356;10;"TARRO DE AGUA  ";0;"0";-1;1;0.0;0.0;1
2357;10;"TUBERIA COMBUSTIBLE ";0;"0";0;0;0.0;0.0;1
2358;10;"BASE DE AMORTIGUADOR";0;"PRE2024";0;0;0.0;0.0;2
2359;10;"SERVICIO PRENSA ";0;"0";-1;1;0.0;0.0;1
2360;10;"SOPORTE AMORTIGUADOR TRASERO ";0;"0";0;0;0.0;0.0;1
2361;10;"LLANTA 205/45 R17 HANKOOK";0;"PRE2024";0;0;0.0;0.0;2
2362;10;"RADIADORES";0;"0";0;0;0.0;0.0;1
2363;10;"TAPONES EJES DE LEVAS";0;"0";-2;2;0.0;0.0;1
2364;10;"TAPON TRANSFER ";0;"0";0;0;0.0;0.0;1
2365;10;"EJE IZQUIERDO   ";0;"0";-9;9;0.0;0.0;1
2366;10;"TAPA FRONTAL REPARTICION";0;"0";0;0;0.0;0.0;1
2367;10;"PIÒON CIGUEÒAL";0;"0";-1;1;0.0;0.0;1
2368;10;"BANDAS TRASERAS DE FRENOS";0;"PRE2024";0;0;0.0;0.0;2
2369;10;"ACEITE 10W 40 CASTROL 5.5 ";0;"0";0;0;0.0;0.0;1
2370;10;"BASE TERMOSTATICA";0;"0";0;0;0.0;0.0;1
2371;10;"FUNDA ACEITE";0;"0";-18;18;0.0;0.0;1
2372;10;"TIJERA IZQUIERDA DELANTERA ";0;"0";-26;26;0.0;0.0;1
2373;10;"DISCOS DE FRENOS   ";0;"0";0;0;0.0;0.0;1
2374;10;"ANTIRUIDO PASTILLAS";0;"0";0;0;0.0;0.0;1
2375;10;"KID DE EMBRAGE";0;"0";0;0;0.0;0.0;1
2376;10;"EMPAQUE TAPAVALVULAS";0;"0";-5;5;0.0;0.0;1
2377;10;"VALVULA AIC";0;"0";0;0;0.0;0.0;1
2378;10;"1/4 ACEITE 10 W 30 MOBIL";0;"0";0;0;0.0;0.0;1
2379;10;"SENSOR DE REVERSO";0;"0";-2;2;0.0;0.0;1
2380;10;" 1/4 ACEITE 10 W 40 ELF ";0;"0";0;0;0.0;0.0;1
2381;10;"COPELA AMORTIGUADOR DELANTERA DERECHA ";0;"0";0;0;0.0;0.0;1
2382;10;"ACEITE 10 W 40 CASTROL 5.5";0;"0";0;0;0.0;0.0;1
2383;10;"ALTERNADOR   ";0;"0";-2;2;0.0;0.0;1
2384;10;"KIT EMBRAGUE ORG WOR WARNER";0;"0";0;0;0.0;0.0;1
2385;10;"RETENEDOR DELANTERO ";0;"0";0;0;0.0;0.0;1
2386;10;"RETENEDOR TRASERO";0;"0";0;0;0.0;0.0;1
2387;10;"CORREA COMPRESOR  ";0;"0";0;0;0.0;0.0;1
2388;10;"LIMPIADOR   ";0;"0";-2;2;0.0;0.0;1
2389;10;"INYECTOR     ";0;"0";-1;1;0.0;0.0;1
2390;10;"TAPON CARTER";0;"0";0;0;0.0;0.0;1
2391;10;"SENSOR MAP ORG";0;"0";0;0;0.0;0.0;1
2392;10;"BAJAR RADIADOR";0;"0";0;0;0.0;0.0;1
2393;10;"CANISTER ORG";0;"0";0;0;0.0;0.0;1
2394;10;"REVISAR FALLA MOTOR Y INYECTORES";0;"0";0;0;0.0;0.0;1
2395;10;"REVISAR FALLA MOTOR E INYECTORES";0;"0";0;0;0.0;0.0;1
2396;10;"SENSOR DE OXIGENO HOMOLOGADO";0;"0";0;0;0.0;0.0;1
2397;10;"ABRAZADERAS  TUBO CALEFACCION";0;"0";0;0;0.0;0.0;1
2398;10;"T CALEFACCION";0;"0";0;0;0.0;0.0;1
2399;10;"FUSIBLE DE 7.5 ";0;"0";0;0;0.0;0.0;1
2400;10;"UNION CALEFACCION";0;"0";-2;2;0.0;0.0;1
2401;10;"MANGUERA SUPERIOR RADIADOR";0;"0";0;0;0.0;0.0;1
2402;10;"TORNILLO CON ARANDELA";0;"0";0;0;0.0;0.0;1
2403;10;"EMPAQUE TAPA QUINTA";0;"0";-14;14;0.0;0.0;1
2404;10;"DOS PERNOS";0;"0";0;0;0.0;0.0;1
2405;10;"FILTRO AIRE  DUSTER ";0;"0";0;0;0.0;0.0;1
2406;10;"CACHO TRASERO";0;"0";0;0;0.0;0.0;1
2407;10;"LIQUIDO HIDRAULICO";0;"0";-3;3;0.0;0.0;1
2408;10;"AUTOMATICO ARRANQUE";0;"0";-2;2;0.0;0.0;1
2409;10;"BUJIAS MOTOCRAF";0;"0";0;0;0.0;0.0;1
2410;10;"PACHA SENSOR PRESION HIDRAULICO";0;"0";0;0;0.0;0.0;1
2411;10;"COMPUTADOR   ";0;"0";0;0;0.0;0.0;1
2412;10;"RODAMIENTOS DELANTERO IZQUIERDO";0;"0";-1;1;0.0;0.0;1
2413;10;"ARANDELAS ";0;"0";0;0;0.0;0.0;1
2414;10;"ABRAZADERA METALICA";0;"0";-5;5;0.0;0.0;1
2415;10;"CAMBIO 4 LLANTAS ";0;"0";0;0;0.0;0.0;1
2416;10;"BUJES DELANTEROS";0;"0";0;0;0.0;0.0;1
2417;10;"LLANTAS  ";0;"0";0;0;0.0;0.0;1
2418;10;"LLANTAS 245/60 R18";0;"PRE2024";0;0;0.0;0.0;2
2419;10;"REPARACION CULATA ";0;"0";0;0;0.0;0.0;1
2420;10;"ACEITE ACDELCO 5W30 ";0;"PRE2024";-13;13;0.0;0.0;2
2421;10;"EMSAMBLAR MANGUERA HIDRAULICO";0;"0";0;0;0.0;0.0;1
2422;10;"REPARACION CAJA DIRECCION";0;"0";-2;2;0.0;0.0;1
2423;10;"GURDAPOLVO AMORTIGUADOR";0;"0";0;0;0.0;0.0;1
2424;10;"GUARDAPOLVO EJE DERECHO";0;"0";0;0;0.0;0.0;1
2425;10;" EMPAQUE EXOSTO";0;"0";0;0;0.0;0.0;1
2426;10;"MOTOR    ";0;"0";-1;1;0.0;0.0;1
2427;10;"REFRIGERANTE PENDIENTE";0;"0";0;0;0.0;0.0;1
2428;10;"CUERPO MARIPOSA ORG";0;"0";-1;1;0.0;0.0;1
2429;10;"REGULADOR Y ESCOBILLAS";0;"0";-1;1;0.0;0.0;1
2430;10;"ABRAZADERA METALICA PARA FILTRO";0;"0";0;0;0.0;0.0;1
2431;10;"REVISAR RUIDO CORREAS ";0;"0";0;0;0.0;0.0;1
2432;10;"ABRAZADERAS EJE ";0;"0";0;0;0.0;0.0;1
2433;10;"JUEGO ABRAZADERAS EJE";0;"0";-2;2;0.0;0.0;1
2434;10;"JUEGO ORIG INYECTORES";0;"0";0;0;0.0;0.0;1
2435;10;"TAPON   ";0;"0";0;0;0.0;0.0;1
2436;10;"KIT PASTILLAS DE FRENOS ";0;"PRE2024";0;0;0.0;0.0;2
2437;10;"DISCOS DE FRENOS";0;"PRE2024";0;0;0.0;0.0;2
2438;10;"CULATA DE SEGUNDA";0;"0";0;0;0.0;0.0;1
2439;10;"TAPONES DE LEVAS";0;"0";-2;2;0.0;0.0;1
2440;10;"REVISAR FUGA HIDRAULICO ";0;"0";0;0;0.0;0.0;1
2441;10;"SELLOS   ";0;"0";-1;1;0.0;0.0;1
2442;10;"ARREGLO MANGUERA HIDRAULICO";0;"0";0;0;0.0;0.0;1
2443;10;"RECALZAR DISCO CLOSH";0;"0";0;0;0.0;0.0;1
2444;10;"TORNILLOS CON GUAZA";0;"0";0;0;0.0;0.0;1
2445;10;"JUEGO DE CHALELAS";0;"0";0;0;0.0;0.0;1
2446;10;"GRAFADO MANGUERA HIDRAULICO";0;"0";0;0;0.0;0.0;1
2447;10;"REVISAR PUENTE TRASERO ";0;"0";0;0;0.0;0.0;1
2448;10;"REVISAR VALVULAS ";0;"0";0;0;0.0;0.0;1
2449;10;"REVISAR FUGA CARTER ";0;"0";0;0;0.0;0.0;1
2450;10;"PASTILLAS  DE FRENO";0;"0";-2;2;0.0;0.0;1
2451;10;"GUALLA CLOCH";0;"0";0;0;0.0;0.0;1
2453;10;"ACEITE CASTROL 10W40 SELLADO";0;"PRE2024";-5;5;0.0;0.0;2
2454;10;"LLANTA 185/65R15 DE SEGUNDA ";0;"PRE2024";0;0;0.0;0.0;2
2455;10;"ABRAZADERA PUTIFICADOR";0;"0";0;0;0.0;0.0;1
2456;10;"ABRAZADERA PURIFICADOR";0;"0";0;0;0.0;0.0;1
2457;10;" ACEITE CASTROL 10W40";0;"PRE2024";0;0;0.0;0.0;2
2458;10;"RECTIFICAR 4  ROSCAS";0;"0";-4;4;0.0;0.0;1
2459;10;"TORNILLOS TAPA VALVULAS";0;"0";0;0;0.0;0.0;1
2460;10;"MANGUERA  RADIADOR";0;"0";0;0;0.0;0.0;1
2461;10;"ACEITE 1/4 ELF";0;"0";-1;1;0.0;0.0;1
2462;10;"JUEGO DE ABRAZADERAS";0;"0";-6;6;0.0;0.0;1
2463;10;"TORNILLOS CAMPANA";0;"0";0;0;0.0;0.0;1
2464;10;"PASTILLA DELANTERAS";0;"0";-1;1;0.0;0.0;1
2465;10;" ACEITE AC-DELCO 5W30";0;"PRE2024";0;0;0.0;0.0;2
2466;10;"1/4 ACEITE ELF 10W40";0;"PRE2024";0;0;0.0;0.0;2
2467;10;"VALVULA PRESION DE AIRE";0;"PRE2024";0;0;0.0;0.0;2
2468;10;"TORNILLOS BOBINAS";0;"0";0;0;0.0;0.0;1
2469;10;"EMPAQUETADURA CARTER";0;"0";0;0;0.0;0.0;1
2470;10;" ACEITE MOBIL 20W50";0;"PRE2024";-4;4;0.0;0.0;2
2471;10;"ABONO 200000";0;"0";0;0;0.0;0.0;1
2472;10;"   ACEITE MOTOR ELF 10W40";0;"PRE2024";-29;29;0.0;0.0;2
2473;10;"COMPRECION MOTOR NORMAL ";0;"0";0;0;0.0;0.0;1
2474;10;"FUGA CARTER Y ENFRIADOR ";0;"0";0;0;0.0;0.0;1
2475;10;"SUSPENCION BUEN ESTADO ";0;"0";0;0;0.0;0.0;1
2476;10;"FRENOS BUEN ESTADO ";0;"0";0;0;0.0;0.0;1
2477;10;"AMORTIGUADORES BUENOS ";0;"0";0;0;0.0;0.0;1
2478;10;"PUNTERAS CHASIS BUENAS ";0;"0";0;0;0.0;0.0;1
2479;10;"RECALENTAMIENTO TAPA Y FRASCO ";0;"0";0;0;0.0;0.0;1
2480;10;"CILINDRO DE FRENO";0;"PRE2024";0;0;0.0;0.0;2
2481;10;"GRADUACION FRENO TRASERO IZQUIERDO";0;"0";-4;4;0.0;0.0;1
2482;10;"VARSOL   ";0;"0";-10;10;0.0;0.0;1
2483;10;"CASQUETES DE BANCADA 0.50 ";0;"0";0;0;0.0;0.0;1
2484;10;"MEDIA LUNA TAPAVALVULAS";0;"0";0;0;0.0;0.0;1
2485;10;"PORTALLOS";0;"0";0;0;0.0;0.0;1
2486;10;"RETEN EJE LEVAS ORG ";0;"0";0;0;0.0;0.0;1
2487;10;"REVISION DE FRENOS";0;"0";-1;1;0.0;0.0;1
2488;10;"ACEITE MOTOR SHELL HELIX 10W30";0;"PRE2024";0;0;0.0;0.0;2
2489;10;"SWICH";0;"0";0;0;0.0;0.0;1
2490;10;"PACHA EXPLORADORA";0;"0";0;0;0.0;0.0;1
2491;10;"ACEITE HIDRAULICO MERCON V MOTORCRAF";0;"PRE2024";0;0;0.0;0.0;2
2492;10;"INYECTOR ROJO";0;"0";-3;3;0.0;0.0;1
2493;10;"LITRO REFRIGERANTE AZUL";0;"0";0;0;0.0;0.0;1
2494;10;"BOMBA ABS";0;"0";0;0;0.0;0.0;1
2495;10;"TERMINALES DIRECCION ";0;"0";-2;2;0.0;0.0;1
2496;10;"OTRO JUEGO RETENEDORES";0;"0";0;0;0.0;0.0;1
2497;10;"ACEITE MOBIL 5W30 FULL SINTETICO SELLADO";0;"PRE2024";-29;29;0.0;0.0;2
2498;10;"TUBO CALEFACTOR ORG";0;"0";-9;9;0.0;0.0;1
2499;10;"1/4 HIDRAULICO";0;"0";0;0;0.0;0.0;1
2500;10;"LIQUIDO DE FRENOS";0;"PRE2024";-1;1;0.0;0.0;2
2501;10;"CAMPANAS DE FRENOS";0;"PRE2024";0;0;0.0;0.0;2
2502;10;"KIT CALIPER MORDAZAS";0;"PRE2024";0;0;0.0;0.0;2
2503;10;"ACEITE MOTORCRAF 10W30";0;"PRE2024";0;0;0.0;0.0;2
2504;10;"MANGUERA FRENO  DELANTERA IZQUIERDA";0;"0";0;0;0.0;0.0;1
2505;10;"ACEITE 10W40 1/4";0;"0";0;0;0.0;0.0;1
2506;10;"ACEITE ELF 20W50 GALON  ";0;"PRE2024";-8;8;0.0;0.0;2
2507;10;"TUERCAS AMORTIGUADOR";0;"0";0;0;0.0;0.0;1
2508;10;"DISCOS FRENOS   ";0;"0";-26;26;0.0;0.0;1
2509;10;"TIJERA IZQUIEDA ";0;"0";0;0;0.0;0.0;1
2510;10;"MU—ECO DERECHO";0;"0";0;0;0.0;0.0;1
2511;10;"LLANTAS 185/60 RN 14";0;"0";0;0;0.0;0.0;1
2512;10;"CILINDROS FRENO  ";0;"0";0;0;0.0;0.0;1
2513;10;"BUJES EXTERNOS CAJA DIRECCION";0;"PRE2024";0;0;0.0;0.0;2
2514;10;"GUARDAPOLVO DIRECCION";0;"PRE2024";0;0;0.0;0.0;2
2515;10;"RETENEDORES POLEA CIGUEÒAL";0;"0";-1;1;0.0;0.0;1
2516;10;" ACEITE MOTORCRAF 10W30";0;"PRE2024";0;0;0.0;0.0;2
2517;10;"ABRAZADERA EJE METALICA";0;"0";0;0;0.0;0.0;1
2518;10;"MANGUERA EMBRAGUE ORG ";0;"0";0;0;0.0;0.0;1
2519;10;"BATERIA WILLARD 600";0;"PRE2024";0;0;0.0;0.0;2
2520;10;"CAMBIO DE ACEITE 15 W 40 DELVAC Y FILTROS";0;"0";0;0;0.0;0.0;1
2521;10;"RETENEDORES TRASFER";0;"0";0;0;0.0;0.0;1
2522;10;"RETENEDORES   ";0;"0";-3;3;0.0;0.0;1
2523;10;"1 / 4 ACEITE CAJA";0;"0";0;0;0.0;0.0;1
2524;10;"VALVULINA 80/90";0;"PRE2024";0;0;0.0;0.0;2
2525;10;"RELE DISYUNTOR ";0;"0";-1;1;0.0;0.0;1
2526;10;"IDO   ";0;"0";0;0;0.0;0.0;1
2527;10;" ACEITE MOTOR ELF 5W40";0;"PRE2024";0;0;0.0;0.0;2
2528;10;"PISTON CAUCHO";0;"0";0;0;0.0;0.0;1
2529;10;"ARANDELA TAPON CARTER";0;"0";0;0;0.0;0.0;1
2530;10;"BOMBA ACEITE Y EMPAQUETADURA";0;"0";0;0;0.0;0.0;1
2531;10;"PASTILLAS TRASERAS DE FRENOS";0;"PRE2024";0;0;0.0;0.0;2
2532;10;"BRAZO OSCILANTE";0;"0";0;0;0.0;0.0;1
2533;10;"COMPRESOR AIRE ACONDICIONADO";0;"0";-2;2;0.0;0.0;1
2534;10;"GALON DE ACEITE ";0;"0";0;0;0.0;0.0;1
2535;10;"RODAMIENTOS DE CAMPANA";0;"PRE2024";0;0;0.0;0.0;2
2536;10;"PASTILLAS  FRENOS  ";0;"0";-3;3;0.0;0.0;1
2537;10;"SENSOR DE REVERSO ORIGINAL ";0;"0";0;0;0.0;0.0;1
2538;10;"CAJA     ";0;"0";0;0;0.0;0.0;1
2539;10;"MANGUERA GAS  ";0;"0";0;0;0.0;0.0;1
2540;10;"AMARRES PLASTICOS";0;"0";0;0;0.0;0.0;1
2541;10;"PINES DE SEGURIDAD";0;"0";-2;2;0.0;0.0;1
2542;10;"SENSOR PRESION HIDRAULICO  ";0;"0";-1;1;0.0;0.0;1
2543;10;"CLOSH (PRENSA, DISCO, BALIBOMBA ORG ";0;"0";-5;5;0.0;0.0;1
2544;10;"GUARDAPOLVOS EJE IZQ";0;"0";0;0;0.0;0.0;1
2545;10;"RODAMIENTO BASE AMORTIGUADOR";0;"0";0;0;0.0;0.0;1
2546;10;"RETENEDOR CAJA ORG";0;"0";0;0;0.0;0.0;1
2547;10;"BASE AMORTIGUADOR   ";0;"0";-1;1;0.0;0.0;1
2548;10;"RODAMIENTO BASE AMORTIGUADOR  ";0;"0";0;0;0.0;0.0;1
2549;10;" ACEITE MOTOR  ELF 20W50";0;"PRE2024";-9;9;0.0;0.0;2
2550;10;"   BUJES DE TIJERA INFERIOR ";0;"PRE2024";0;0;0.0;0.0;2
2551;10;"ACEITE 20 W 50  ELF";0;"0";0;0;0.0;0.0;1
2552;10;"FILTRO DE AIRE Y ACEITE ORG ";0;"0";0;0;0.0;0.0;1
2553;10;"BOMBA HIDRAULICO";0;"0";-2;2;0.0;0.0;1
2554;10;"CILINDROS DE FRENOS ";0;"0";-21;21;0.0;0.0;1
2555;10;"GRADUADOR FRENO DERECHO TRASERO";0;"0";0;0;0.0;0.0;1
2556;10;"PACHAS ";0;"0";-2;2;0.0;0.0;1
2557;10;"EMPAQUE TAPAQUINTA";0;"0";0;0;0.0;0.0;1
2558;10;"CABLES ALTA ORG";0;"0";-2;2;0.0;0.0;1
2559;10;"BUJIAS ORG";0;"0";-4;4;0.0;0.0;1
2560;10;"ACEITE ELF 5W40";0;"PRE2024";0;0;0.0;0.0;2
2561;10;"RODAMIENTO DELANTERO CON ABS";0;"0";-3;3;0.0;0.0;1
2562;10;"REFRIGERANTE 1/2";0;"0";0;0;0.0;0.0;1
2563;10;"RETENES EJE LEVAS ORG";0;"0";-2;2;0.0;0.0;1
2564;10;"CARTER MOTOR";0;"PRE2024";0;0;0.0;0.0;2
2565;10;"EMPAQUE CARTER";0;"PRE2024";0;0;0.0;0.0;2
2566;10;"EMPAQUE TRANSMISION";0;"0";0;0;0.0;0.0;1
2567;10;"PUNTA EJE LAD. DERECHO E IZQUIERDO";0;"0";0;0;0.0;0.0;1
2568;10;"COSTADO TRASERO IZQUIERDO";0;"0";0;0;0.0;0.0;1
2569;10;"BOCEL ESTRIBO LADO IZQUIERDO";0;"0";0;0;0.0;0.0;1
2570;10;"BOMPER TRASERO SUP";0;"0";0;0;0.0;0.0;1
2571;10;"CAMPANAS  ";0;"0";-3;3;0.0;0.0;1
2572;10;"CACHOS ";0;"0";0;0;0.0;0.0;1
2573;10;"MANGUERA FRASCO ESPANCION";0;"0";0;0;0.0;0.0;1
2574;10;"CACHO DELANTERO DERECHO CON RODAMIENTO Y SENSOR AB";0;"0";0;0;0.0;0.0;1
2575;10;"DISCO FRENOS ";0;"0";0;0;0.0;0.0;1
2576;10;"BUJES SUPERIOR DE TIJERA X4";0;"PRE2024";0;0;0.0;0.0;2
2577;10;"ROTULA SUPERIORES";0;"PRE2024";0;0;0.0;0.0;2
2578;10;"ROTULAS INFERIORES X2";0;"PRE2024";0;0;0.0;0.0;2
2579;10;"TERMINALES LADO RUEDA";0;"PRE2024";0;0;0.0;0.0;2
2580;10;"RODAMIENTOS DELANTEROS";0;"PRE2024";0;0;0.0;0.0;2
2581;10;"BUJES HOJAS TRASERAS EN TEFLON";0;"PRE2024";0;0;0.0;0.0;2
2582;10;"BUJES TEMPLETES";0;"PRE2024";0;0;0.0;0.0;2
2583;10;"EMPAQUE LIGAS";0;"0";0;0;0.0;0.0;1
2584;10;"ROTULA DERECHA";0;"PRE2024";0;0;0.0;0.0;2
2585;10;"SOPORTE AMORTIGUADOR  ";0;"PRE2024";0;0;0.0;0.0;2
2586;10;"GUARDAPOLVO AXIAL";0;"0";0;0;0.0;0.0;1
2587;10;"CRUCETAS";0;"PRE2024";0;0;0.0;0.0;2
2588;10;"SOPORTE CARDAN";0;"PRE2024";0;0;0.0;0.0;2
2589;10;"LLANTA 215/65 R16";0;"0";0;0;0.0;0.0;1
2590;10;"TORNILLO DE CUNA";0;"0";0;0;0.0;0.0;1
2591;10;" ACEITE HAVILINNE 20W50";0;"PRE2024";0;0;0.0;0.0;2
2592;10;"PLUMILLAS LIMPIABRISAS";0;"PRE2024";0;0;0.0;0.0;2
2593;10;" ACEITE MOTOR ELF 15W40";0;"PRE2024";0;0;0.0;0.0;2
2594;10;"TUBO T CALEFACCION ";0;"0";-3;3;0.0;0.0;1
2595;10;"PASADORES ";0;"PRE2024";0;0;0.0;0.0;2
2596;10;"TAPONES DE CULATA ";0;"0";-7;7;0.0;0.0;1
2597;10;"DISCOS LOGAN";0;"0";0;0;0.0;0.0;1
2598;10;"PASTILLAS FRENO LOGAN";0;"0";0;0;0.0;0.0;1
2599;10;"KM REAL 242565";0;"0";0;0;0.0;0.0;1
2600;10;"CLOSH COMPLETO (DISCO, PRENSA , BALINERA)";0;"0";-5;5;0.0;0.0;1
2601;10;"ADITIVO PARA MOTOR";0;"PRE2024";0;0;0.0;0.0;2
2602;10;"REVISION GENERAL FRENOS";0;"0";0;0;0.0;0.0;1
2603;10;"REFRIGERANTE 1/4";0;"0";0;0;0.0;0.0;1
2604;10;"1/4 REFRIGERANTE VERDE";0;"0";-1;1;0.0;0.0;1
2605;10;"SOPORTE EXOSTO";0;"0";0;0;0.0;0.0;1
2606;10;"REVISAR COMPRECION MOTOR CAMBIO DE VALVULAS ";0;"0";0;0;0.0;0.0;1
2607;10;"GRADUACION FRENO TRASERO DERECHO";0;"0";-4;4;0.0;0.0;1
2608;10;"TAPONEA DE CULATA";0;"0";0;0;0.0;0.0;1
2609;10;"ACEITE MOBIL 10W30 GALON";0;"PRE2024";0;0;0.0;0.0;2
2610;10;"KIT DE CLUTCH DISCO, PRENSA,BALINERA";0;"PRE2024";0;0;0.0;0.0;2
2611;10;"ACEITE CAJA";0;"PRE2024";0;0;0.0;0.0;2
2612;10;"RODAMIENTO VOLANTE";0;"PRE2024";0;0;0.0;0.0;2
2613;10;"GUAYA CLUTCH";0;"PRE2024";0;0;0.0;0.0;2
2615;10;"CABLES DE ALTA  ";0;"0";-5;5;0.0;0.0;1
2616;10;"ROTULAS INFERIORES.";0;"PRE2024";0;0;0.0;0.0;2
2617;10;"REVISARRUIDO SUSPENCION";0;"0";0;0;0.0;0.0;1
2618;10;"BUJES PEQUEÒOS";0;"PRE2024";0;0;0.0;0.0;2
2619;10;"BUJES GRANDES";0;"PRE2024";0;0;0.0;0.0;2
2620;10;"ACEITE SHELL 5W40";0;"PRE2024";0;0;0.0;0.0;2
2624;10;"TORNILLO POLEA";0;"0";0;0;0.0;0.0;1
2625;10;"ARREGLO COMPRESOR AIRE ";0;"0";0;0;0.0;0.0;1
2626;10;"CORREA DE ACCESORIOS DUSTER TURBO ";0;"0";-2;2;0.0;0.0;1
2627;10;"KIT CLUTCH ORIGINAL";0;"PRE2024";0;0;0.0;0.0;2
2628;10;"ACEITE DE CAJA";0;"PRE2024";0;0;0.0;0.0;2
2629;10;"GUARDAPOLVO IZQUIERDO";0;"0";0;0;0.0;0.0;1
2630;10;"RETENEDOR MOTOR";0;"0";0;0;0.0;0.0;1
2631;10;"T DE CALEFACCION";0;"0";0;0;0.0;0.0;1
2632;10;"ACEITE RIMULA 15W40";0;"PRE2024";0;0;0.0;0.0;2
2633;10;"UN FILTRO  DE COMBUSTIBLE";0;"PRE2024";0;0;0.0;0.0;2
2634;10;"SENSOR DE FRENO ";0;"0";-1;1;0.0;0.0;1
2635;10;"REVISION RUIDO MOTOR ";0;"0";0;0;0.0;0.0;1
2636;10;"DISCOS FRENOS PERFORADOS 2.0 ";0;"0";0;0;0.0;0.0;1
2637;10;"BUJE DE PU—O";0;"PRE2024";0;0;0.0;0.0;2
2638;10;"SENSOR REVERSO ORG";0;"0";-5;5;0.0;0.0;1
2639;10;"SOPORTE  SUPERIOR CAJA";0;"0";-1;1;0.0;0.0;1
2640;10;"BUJES DE PU—O";0;"PRE2024";0;0;0.0;0.0;2
2641;10;"RETEN EJE LADO DERECHO CAJA";0;"0";0;0;0.0;0.0;1
2642;10;"GUARDAPOLVO CAJA LADO IZQ";0;"0";0;0;0.0;0.0;1
2643;10;"CAUCHO PURIFICADOR ";0;"0";0;0;0.0;0.0;1
2644;10;"SOPORTE SUPERIOR DE CAJA";0;"0";-1;1;0.0;0.0;1
2645;10;"VALVULAS  ESCAPE ";0;"0";0;0;0.0;0.0;1
2646;10;"CAMBIO DE LIQUIDO DE FRENOS";0;"PRE2024";0;0;0.0;0.0;2
2647;10;"CAMBIO DE HIDRAULICO ";0;"PRE2024";0;0;0.0;0.0;2
2648;10;"ABRAZADERA METALICA EJE";0;"0";0;0;0.0;0.0;1
2649;10;"JUEGO ABRAZADERAS PARA EJE";0;"0";0;0;0.0;0.0;1
2650;10;"GUAYA CLOSH  ";0;"0";0;0;0.0;0.0;1
2651;10;"GUARDAPOLVOS IZQ ";0;"0";0;0;0.0;0.0;1
2652;10;"JUEGO DE DISCOS FRIMAX";0;"PRE2024";0;0;0.0;0.0;2
2653;10;"JUEGO DE PASTILLAS DELANTERO FRENOS CON INSTALACIO";0;"PRE2024";0;0;0.0;0.0;2
2654;10;"JUEGO PASTILLAS DELANTERO FRENOS CON INSTALACION";0;"PRE2024";0;0;0.0;0.0;2
2655;10;"RECTIFICACION DISCOS";0;"PRE2024";0;0;0.0;0.0;2
2656;10;"BOMBA PRINCIPAL DE CLOSH ";0;"0";-2;2;0.0;0.0;1
2657;10;"CAMBIO DE BANDAS";0;"PRE2024";0;0;0.0;0.0;2
2658;10;"T DE REFRIGERACION";0;"0";0;0;0.0;0.0;1
2659;10;"CILINDROS DE FRENOS";0;"PRE2024";0;0;0.0;0.0;2
2660;10;"RODAMIENTOS TRASEROS";0;"PRE2024";0;0;0.0;0.0;2
2661;10;"BUJES BARRA ESTABILIZADORA TRASERO";0;"0";-4;4;0.0;0.0;1
2662;10;"KIT BUJES BARRA CAMBIOS ";0;"0";0;0;0.0;0.0;1
2663;10;"KIT MANDO REVERSO";0;"0";0;0;0.0;0.0;1
2664;10;"JUEGO INYECTORES";0;"0";-1;1;0.0;0.0;1
2665;10;"CAMBIO KIT DE REPARTICI”N ";0;"PRE2024";0;0;0.0;0.0;2
2666;10;"BOMBA DE AGUA ";0;"PRE2024";0;0;0.0;0.0;2
2667;10;"VARSOL";0;"PRE2024";0;0;0.0;0.0;2
2668;10;"JUEGO DE BUJIAS";0;"PRE2024";0;0;0.0;0.0;2
2669;10;"CAMBIO DE CORREAS DE ACCESORIOS";0;"PRE2024";0;0;0.0;0.0;2
2670;10;"CAMBIO DE KIT DE REPARTICION";0;"PRE2024";0;0;0.0;0.0;2
2671;10;"ACEITE 4/4 MOBIL 10W30";0;"PRE2024";0;0;0.0;0.0;2
2674;10;"5/4 ACEITE ELF 10W40 SELLADO ";0;"PRE2024";0;0;0.0;0.0;2
2677;10;"SENSOR PRESION COMBUSTIBLE";0;"0";0;0;0.0;0.0;1
2678;10;"COPELAS ORIGINALES DERECHA- IZQUIERDA";0;"0";0;0;0.0;0.0;1
2679;10;"RETENEDOR    ";0;"0";0;0;0.0;0.0;1
2680;10;"BATERIA 750 AMPERIOS";0;"0";0;0;0.0;0.0;1
2681;10;"1/4 DE ACEITE ADICIONAL";0;"PRE2024";0;0;0.0;0.0;2
